JobStartDate,MachineNumber,JobID,ProductID,Quantity,MachineCoveragePercentage,NumMainA,SecondsMainA,NumMainB,SecondsMainB,NumMainC,SecondsMainC,JobRuntime
16/07/2018 00:09,46,JX002880,PX000475,95,65,21,97,5,14,8,116,426
29/06/2018 10:47,46,JX002881,PX000474,141,82,19,51,4,13,9,49,512
26/06/2018 07:14,46,JX002882,PX000401,202,57,61,221,11,155,8,50,629
30/06/2018 02:06,46,JX002883,PX000399,1377,81,54,551,9,134,46,269,4395
06/07/2018 18:55,46,JX002884,PX000491,383,81,37,182,3,52,11,43,1224
14/07/2018 11:42,46,JX002885,PX000492,142,58,39,312,8,103,10,39,615
11/01/2018 00:59,46,JX002886,PX000493,1030,81,49,322,56,331,45,396,4381
05/01/2018 10:00,46,JX002887,PX000493,1018,86,42,325,26,192,33,206,4345
23/02/2018 13:50,46,JX002888,PX000028,44,9,0,0,0,0,0,0,120
16/06/2018 05:47,46,JX002889,PX000271,868,43,84,1961,20,218,49,956,2555
02/06/2018 21:30,46,JX002890,PX000028,155,67,16,46,7,83,4,36,419
03/06/2018 10:54,46,JX002891,PX000271,885,69,89,683,20,167,36,263,2621
24/12/2017 01:11,47,JX002892,PX000002,2497,96,8,7,7,18,0,0,3460
06/01/2018 19:36,47,JX002893,PX000002,2689,92,7,36,12,74,0,0,3693
11/01/2018 16:20,47,JX002894,PX000002,2686,98,9,25,5,27,0,0,3692
14/01/2018 11:23,47,JX002895,PX000002,2692,90,17,16,9,154,0,0,3702
18/01/2018 13:39,47,JX002896,PX000002,2691,88,24,26,9,28,0,0,3696
21/01/2018 13:37,47,JX002897,PX000002,2687,96,22,21,5,33,0,0,3690
27/02/2018 10:55,47,JX002898,PX000010,2787,97,29,17,8,58,0,0,3828
28/01/2018 09:08,47,JX002899,PX000002,2699,72,16,28,11,107,0,0,3707
25/01/2018 14:02,47,JX002900,PX000028,3115,96,7,58,9,30,0,0,3746
02/02/2018 07:25,47,JX002901,PX000002,2693,92,11,25,3,34,0,0,3702
05/02/2018 03:59,47,JX002902,PX000002,2694,73,20,38,11,74,0,0,3699
10/02/2018 00:15,47,JX002903,PX000002,2702,94,8,18,11,98,0,0,3711
13/02/2018 11:56,47,JX002904,PX000002,2695,96,35,32,8,43,0,0,3704
16/02/2018 17:04,47,JX002905,PX000002,2689,98,5,3,9,50,0,0,3693
19/02/2018 10:46,47,JX002906,PX000002,2698,94,9,9,17,78,0,0,3705
23/02/2018 12:32,47,JX002907,PX000002,2695,90,11,3,6,56,0,0,3704
02/03/2018 18:40,47,JX002908,PX000002,2683,75,13,31,5,1118,0,0,3695
07/03/2018 12:25,47,JX002909,PX000002,2695,96,28,29,7,31,0,0,3702
10/03/2018 06:38,47,JX002910,PX000002,2694,81,16,31,6,26,0,0,3700
15/03/2018 12:45,47,JX002911,PX000002,2694,91,21,10,14,234,0,0,3704
18/03/2018 08:46,47,JX002912,PX000002,2694,93,34,58,12,98,0,0,3703
22/03/2018 10:51,47,JX002913,PX000002,2692,98,14,4,2,5,0,0,3701
25/03/2018 03:30,47,JX002914,PX000002,2686,93,5,8,8,40,0,0,3694
01/04/2018 03:37,47,JX002915,PX000028,597,94,1,0,3,24,0,0,719
06/04/2018 12:50,47,JX002916,PX000021,4,100,0,0,0,0,0,0,4
29/03/2018 06:21,47,JX002917,PX000002,2709,96,24,18,10,53,0,0,3724
08/04/2018 10:51,47,JX002918,PX000002,1683,81,13,22,3,8,0,0,2313
01/04/2018 16:20,47,JX002919,PX000002,2186,89,10,13,5,53,0,0,3003
05/04/2018 14:27,47,JX002920,PX000002,2693,94,29,33,11,112,0,0,3697
21/04/2018 12:58,47,JX002921,PX000028,308,70,1,0,5,122,0,0,366
11/04/2018 17:30,47,JX002922,PX000002,2598,94,33,27,8,127,0,0,3572
14/04/2018 09:02,47,JX002923,PX000002,2700,94,26,73,7,66,0,0,3709
21/04/2018 21:38,47,JX002924,PX000002,2720,94,7,12,8,95,0,0,3735
26/04/2018 00:52,47,JX002925,PX000002,2715,96,12,15,5,19,0,0,3733
28/04/2018 19:47,47,JX002926,PX000002,2707,75,36,23,9,51,0,0,3721
04/05/2018 19:10,47,JX002927,PX000002,2720,92,4,10,31,172,0,0,3738
08/05/2018 09:57,47,JX002928,PX000002,2715,96,11,11,10,80,0,0,3731
11/05/2018 17:09,47,JX002929,PX000002,2720,72,19,151,6,52,0,0,3735
04/05/2018 10:43,47,JX002930,PX000028,290,77,0,0,0,0,0,0,344
16/05/2018 15:32,47,JX002931,PX000002,2712,91,15,24,13,132,0,0,3740
19/05/2018 15:08,47,JX002932,PX000002,2719,94,16,20,8,68,0,0,3738
23/05/2018 16:59,47,JX002933,PX000002,2707,97,39,27,10,70,0,0,3723
26/05/2018 11:28,47,JX002934,PX000002,2685,93,8,14,9,96,0,0,3736
30/05/2018 15:02,47,JX002935,PX000002,2710,98,6,16,8,34,0,0,3726
02/06/2018 08:38,47,JX002936,PX000002,2719,93,4,11,11,50,0,0,3737
07/06/2018 06:25,47,JX002937,PX000002,2716,95,13,40,10,28,0,0,3737
10/06/2018 01:10,47,JX002938,PX000002,2735,95,11,39,9,101,0,0,3761
14/06/2018 21:35,47,JX002939,PX000002,2718,95,6,7,11,38,0,0,3734
17/06/2018 16:49,47,JX002940,PX000002,2740,94,10,5,9,115,0,0,3764
22/06/2018 11:52,47,JX002941,PX000002,2748,96,6,18,8,59,0,0,3773
26/06/2018 08:10,47,JX002942,PX000002,2749,81,7,5,8,61,0,0,3783
30/06/2018 04:17,47,JX002943,PX000002,2605,71,21,54,7,139,0,0,3582
05/07/2018 04:33,47,JX002944,PX000002,2734,94,10,31,10,122,0,0,3766
07/07/2018 23:42,47,JX002945,PX000002,2574,91,18,48,10,223,0,0,3594
11/07/2018 23:32,47,JX002946,PX000002,2751,95,10,19,11,124,0,0,3781
14/07/2018 17:49,47,JX002947,PX000002,2743,94,9,30,8,71,0,0,3766
18/07/2018 19:59,47,JX002948,PX000002,2737,95,17,56,6,64,0,0,3763
04/01/2018 13:37,48,JX002949,PX000015,754,75,91,306,97,535,0,0,2782
07/01/2018 03:04,48,JX002950,PX000015,874,77,131,437,110,441,0,0,3218
19/01/2018 06:53,48,JX002951,PX000015,823,64,160,680,139,778,0,0,3028
12/01/2018 03:36,48,JX002952,PX000015,823,78,119,362,103,405,0,0,3004
14/01/2018 19:54,48,JX002953,PX000015,844,67,125,537,121,855,0,0,3113
23/01/2018 08:01,48,JX002954,PX000015,847,67,124,702,140,802,0,0,3142
27/01/2018 05:35,48,JX002955,PX000015,813,50,75,571,117,1002,0,0,2930
01/02/2018 12:38,48,JX002956,PX000015,872,70,96,450,114,737,0,0,3141
02/05/2018 16:58,48,JX002957,PX000002,2723,92,20,121,14,66,0,0,6143
04/02/2018 17:25,48,JX002958,PX000009,805,55,65,276,115,708,0,0,2870
09/02/2018 14:17,48,JX002959,PX000009,847,76,31,174,108,691,0,0,3033
12/02/2018 11:10,48,JX002960,PX000009,899,76,44,181,119,682,0,0,3210
16/02/2018 15:15,48,JX002961,PX000009,755,80,33,139,84,400,0,0,2699
07/03/2018 10:53,48,JX002962,PX000015,791,75,74,330,88,469,0,0,2819
10/03/2018 01:30,48,JX002963,PX000015,893,74,103,331,84,595,0,0,3185
14/03/2018 08:36,48,JX002964,PX000015,806,63,139,835,79,556,0,0,2881
17/03/2018 12:43,48,JX002965,PX000015,886,69,152,811,61,346,0,0,3156
19/02/2018 01:33,48,JX002966,PX000009,845,65,91,253,204,1102,0,0,3010
23/02/2018 12:25,48,JX002967,PX000009,837,59,73,352,199,1357,0,0,2987
28/02/2018 12:50,48,JX002968,PX000009,702,71,35,214,142,747,0,0,2503
02/03/2018 23:37,48,JX002969,PX000009,950,75,41,171,149,841,0,0,3400
22/03/2018 03:21,48,JX002970,PX000015,881,76,112,480,76,351,0,0,3141
25/03/2018 00:26,48,JX002971,PX000015,796,68,167,578,63,345,0,0,2843
29/03/2018 08:12,48,JX002972,PX000015,811,84,27,91,46,262,0,0,2889
31/03/2018 17:22,48,JX002973,PX000015,871,69,43,873,63,404,0,0,3101
21/04/2018 20:44,48,JX002974,PX000015,801,61,33,217,268,1454,0,0,3079
08/04/2018 00:22,48,JX002975,PX000003,879,70,59,324,74,477,0,0,3131
05/04/2018 09:24,48,JX002976,PX000003,788,74,77,359,81,466,0,0,2811
12/04/2018 09:21,48,JX002977,PX000015,781,76,61,256,60,362,0,0,2795
26/04/2018 15:07,48,JX002978,PX000015,870,52,19,114,270,1678,0,0,3412
14/04/2018 22:28,48,JX002979,PX000015,900,76,89,473,80,366,0,0,3209
13/05/2018 03:40,48,JX002980,PX000010,2798,74,119,505,45,423,0,0,6033
07/05/2018 10:55,48,JX002981,PX000002,2706,95,2,3,21,240,0,0,5821
25/05/2018 19:48,48,JX002982,PX000010,2782,94,28,165,24,116,0,0,6029
20/05/2018 05:39,48,JX002983,PX000002,2699,95,16,28,18,169,0,0,5815
31/05/2018 13:55,48,JX002984,PX000002,2745,94,30,103,15,62,0,0,5789
07/06/2018 05:40,48,JX002985,PX000002,2740,93,53,234,13,78,0,0,5682
20/06/2018 09:34,48,JX002986,PX000002,2747,87,193,660,24,109,0,0,5701
08/07/2018 14:16,48,JX002987,PX000010,2781,87,96,441,40,275,0,0,5822
13/06/2018 20:17,48,JX002988,PX000002,2741,93,61,207,12,73,0,0,5684
25/06/2018 00:12,48,JX002989,PX000002,2764,80,20,54,13,74,0,0,5737
01/07/2018 07:53,48,JX002990,PX000002,2735,69,202,687,34,574,0,0,5685
14/07/2018 11:34,48,JX002991,PX000002,2658,92,10,72,35,262,0,0,5511
06/04/2018 20:43,49,JX002992,PX000494,309,86,0,0,5,26,0,0,600
07/01/2018 05:39,49,JX002993,PX000312,641,81,1,2,8,76,0,0,1081
10/01/2018 15:18,49,JX002994,PX000242,627,88,1,2,8,33,0,0,1017
21/01/2018 13:07,49,JX002995,PX000240,966,93,1,6,7,21,0,0,1558
11/01/2018 12:54,49,JX002996,PX000241,641,88,6,4,5,16,0,0,1042
19/01/2018 21:54,49,JX002997,PX000241,1078,82,2,2,5,54,0,0,1753
18/02/2018 10:38,49,JX002998,PX000241,1107,88,4,18,5,41,0,0,1995
18/01/2018 00:45,49,JX002999,PX000495,316,79,2,2,3,11,0,0,509
21/02/2018 07:51,49,JX003000,PX000242,964,93,1,16,4,9,0,0,1737
07/02/2018 10:42,49,JX003001,PX000242,646,90,1,4,3,12,0,0,1142
18/01/2018 11:32,49,JX003002,PX000237,2,0,0,0,0,0,0,0,0
27/01/2018 04:07,49,JX003003,PX000237,1104,81,0,0,7,56,0,0,2142
24/01/2018 08:08,49,JX003004,PX000237,1100,90,3,8,7,88,0,0,1783
29/01/2018 01:24,49,JX003005,PX000237,1096,62,2,3,0,0,0,0,2121
09/02/2018 01:34,49,JX003006,PX000237,1118,81,0,0,9,336,0,0,2301
25/01/2018 17:20,49,JX003007,PX000243,649,82,7,8,8,77,0,0,1047
14/01/2018 01:07,49,JX003008,PX000496,317,88,3,6,1,6,0,0,511
13/01/2018 12:22,49,JX003009,PX000497,300,78,6,30,4,18,0,0,487
12/01/2018 13:42,49,JX003010,PX000312,643,90,5,6,1,35,0,0,1036
16/02/2018 19:24,49,JX003011,PX000241,1106,85,2,2,17,206,0,0,1998
15/02/2018 00:54,49,JX003012,PX000241,1098,84,4,6,31,205,0,0,2029
01/02/2018 18:27,49,JX003013,PX000237,1102,84,11,124,3,98,0,0,2132
11/02/2018 01:07,49,JX003014,PX000237,1105,58,4,6,37,202,0,0,2273
18/01/2018 13:46,49,JX003015,PX000498,3,100,0,0,0,0,0,0,1
14/01/2018 13:48,49,JX003015,PX000237,2051,70,4,29,11,34,0,0,3333
04/02/2018 02:01,49,JX003016,PX000312,966,59,1,1,4,10,0,0,1716
26/01/2018 15:55,49,JX003017,PX000499,319,90,0,0,2,1,0,0,513
23/02/2018 16:15,49,JX003018,PX000237,963,88,10,72,1,6,0,0,1735
05/03/2018 00:21,49,JX003019,PX000241,1253,82,4,3,18,162,0,0,2255
25/02/2018 03:06,49,JX003020,PX000237,1097,80,0,0,16,206,0,0,2212
28/02/2018 14:15,49,JX003021,PX000237,966,90,4,24,10,15,0,0,1955
03/02/2018 12:36,49,JX003022,PX000500,322,88,1,1,4,43,0,0,619
08/02/2018 09:41,49,JX003023,PX000240,317,59,0,0,2,240,0,0,565
22/02/2018 16:45,49,JX003024,PX000240,643,93,0,0,2,8,0,0,1161
03/03/2018 06:25,49,JX003025,PX000237,1098,89,2,44,8,134,0,0,2237
07/03/2018 16:38,49,JX003026,PX000242,1098,86,11,41,9,67,0,0,2191
15/03/2018 02:12,49,JX003027,PX000312,932,79,16,80,7,36,0,0,1679
07/03/2018 16:36,49,JX003028,PX000312,975,87,0,0,14,129,0,0,1759
20/03/2018 10:06,49,JX003029,PX000237,1103,78,111,311,12,60,0,0,2004
23/03/2018 21:26,49,JX003030,PX000237,1086,86,74,211,12,25,0,0,2069
07/03/2018 16:36,49,JX003031,PX000495,638,88,7,10,7,13,0,0,1151
02/03/2018 03:53,49,JX003032,PX000242,641,87,1,0,7,94,0,0,1299
18/03/2018 15:44,49,JX003033,PX000240,633,89,3,7,4,17,0,0,1136
05/03/2018 06:17,49,JX003034,PX000241,817,92,2,2,7,28,0,0,1468
30/03/2018 00:06,49,JX003035,PX000241,978,88,1,0,22,66,0,0,1686
31/03/2018 10:35,49,JX003036,PX000241,975,89,10,56,5,32,0,0,1686
17/03/2018 13:46,49,JX003037,PX000495,638,78,1,3,5,90,0,0,1146
25/03/2018 15:19,49,JX003038,PX000242,642,45,3,8,2,1094,0,0,1225
28/03/2018 19:24,49,JX003039,PX000237,645,82,2,5,14,49,0,0,1226
16/03/2018 13:30,49,JX003040,PX000499,649,81,4,14,3,179,0,0,1171
22/03/2018 19:42,49,JX003041,PX000312,646,80,16,75,4,96,0,0,1237
01/04/2018 22:41,49,JX003042,PX000242,1503,71,4,11,21,125,0,0,2777
05/04/2018 04:20,49,JX003043,PX000237,972,80,4,18,52,326,0,0,1941
09/04/2018 03:57,49,JX003044,PX000237,979,55,2,23,18,61,0,0,1952
07/04/2018 13:41,49,JX003045,PX000237,982,83,2,2,29,270,0,0,1900
22/04/2018 01:42,49,JX003046,PX000237,956,64,11,28,9,71,0,0,1908
14/04/2018 12:42,49,JX003047,PX000237,988,89,1,1,11,37,0,0,1976
20/04/2018 07:39,49,JX003048,PX000237,961,82,14,59,12,40,0,0,1919
12/04/2018 23:27,49,JX003049,PX000312,972,87,0,0,15,86,0,0,1945
01/04/2018 19:51,49,JX003050,PX000312,73,83,0,0,0,0,0,0,118
29/04/2018 10:40,49,JX003051,PX000037,1154,53,41,121,38,156,0,0,1720
26/04/2018 15:01,49,JX003052,PX000240,646,93,0,0,7,33,0,0,1289
27/04/2018 16:31,49,JX003053,PX000240,648,81,7,35,3,188,0,0,1100
11/05/2018 05:40,49,JX003054,PX000277,962,76,26,58,5,186,0,0,1465
06/05/2018 23:23,49,JX003055,PX000282,384,30,19,38,2,12,0,0,587
28/04/2018 15:43,49,JX003056,PX000497,302,89,0,0,5,44,0,0,488
26/05/2018 14:01,49,JX003057,PX000279,931,88,7,53,7,23,0,0,1544
12/05/2018 15:10,49,JX003058,PX000186,1170,89,11,47,13,61,0,0,1782
09/05/2018 16:10,49,JX003059,PX000014,1163,83,11,30,23,117,0,0,1772
06/05/2018 03:29,49,JX003060,PX000501,652,88,12,17,3,50,0,0,984
17/05/2018 20:47,49,JX003061,PX000030,1171,81,3,2,33,167,0,0,1772
19/05/2018 12:39,49,JX003062,PX000185,1164,69,104,270,12,46,0,0,1777
04/05/2018 21:48,49,JX003063,PX000275,776,83,33,100,12,59,0,0,1440
07/06/2018 01:53,49,JX003064,PX000280,1157,85,4,72,6,9,0,0,1810
15/05/2018 08:27,49,JX003065,PX000274,1163,62,10,32,17,247,0,0,1791
03/05/2018 00:51,49,JX003066,PX000188,1183,81,62,187,6,143,0,0,2198
31/05/2018 11:53,49,JX003067,PX000185,1160,88,22,48,5,10,0,0,1862
02/06/2018 02:57,49,JX003068,PX000186,1150,90,2,46,7,26,0,0,1803
25/05/2018 00:18,49,JX003069,PX000194,1178,83,4,22,20,189,0,0,1880
22/05/2018 13:13,49,JX003070,PX000188,1170,77,11,21,8,35,0,0,2095
10/06/2018 11:43,49,JX003071,PX000185,1179,91,13,21,6,37,0,0,2007
27/05/2018 21:18,49,JX003072,PX000287,648,88,11,36,7,58,0,0,1039
03/06/2018 15:41,49,JX003073,PX000275,970,80,15,79,1,3,0,0,1518
29/05/2018 11:58,49,JX003074,PX000283,1156,89,18,56,6,19,0,0,1842
15/06/2018 16:30,49,JX003075,PX000273,778,86,2,7,6,65,0,0,1284
14/06/2018 01:56,49,JX003076,PX000274,1188,87,6,10,14,97,0,0,2023
16/06/2018 17:31,49,JX003077,PX000274,1175,88,4,15,17,129,0,0,1889
08/06/2018 18:33,49,JX003078,PX000188,1174,80,23,273,13,80,0,0,1976
04/07/2018 21:48,49,JX003079,PX000283,1155,89,2,7,10,101,0,0,1859
21/06/2018 15:03,49,JX003080,PX000287,960,95,2,1,4,12,0,0,1544
29/06/2018 22:57,49,JX003081,PX000279,983,92,1,7,3,28,0,0,1591
22/06/2018 21:19,49,JX003082,PX000274,1183,86,4,4,6,165,0,0,1905
24/06/2018 10:17,49,JX003083,PX000014,1173,57,19,68,6,47,0,0,1871
28/06/2018 00:45,49,JX003084,PX000185,1164,73,25,564,15,40,0,0,1873
06/07/2018 08:35,49,JX003085,PX000190,1187,84,19,58,10,39,0,0,1913
14/07/2018 22:55,49,JX003086,PX000274,437,88,9,34,7,34,0,0,703
12/07/2018 10:56,49,JX003087,PX000185,1966,87,14,80,7,202,0,0,3134
19/07/2018 23:21,49,JX003088,PX000194,1204,84,5,10,5,103,0,0,1935
08/07/2018 00:33,49,JX003089,PX000274,1187,60,0,0,5,191,0,0,1908
20/06/2018 07:32,49,JX003090,PX000014,953,86,0,0,4,98,0,0,1536
15/07/2018 12:56,49,JX003091,PX000185,1180,60,0,0,4,44,0,0,1898
11/07/2018 14:39,49,JX003092,PX000289,586,87,0,0,2,53,0,0,933
19/07/2018 03:00,49,JX003093,PX000289,577,88,1,1,7,74,0,0,928
01/07/2018 06:54,49,JX003094,PX000501,1002,54,9,14,4,41,0,0,1600
24/12/2017 00:25,49,JX003095,PX000493,907,86,26,69,26,145,0,0,3000
10/02/2018 15:12,50,JX003096,PX000439,779,64,198,821,5,57,0,0,1945
29/01/2018 00:15,50,JX003097,PX000186,1139,55,1,8,16,176,0,0,1680
03/02/2018 06:33,50,JX003098,PX000288,641,83,2,30,18,70,0,0,951
01/02/2018 09:15,50,JX003099,PX000279,766,68,25,91,26,267,0,0,1138
18/02/2018 18:27,50,JX003100,PX000371,384,61,127,508,0,0,0,0,987
05/04/2018 09:02,50,JX003101,PX000431,387,84,35,109,7,40,0,0,1036
28/02/2018 22:12,50,JX003102,PX000176,380,59,146,641,2,7,0,0,1057
04/02/2018 03:59,50,JX003103,PX000501,978,49,3,4,41,152,0,0,1447
07/02/2018 12:01,50,JX003104,PX000195,765,76,2,3,3,36,0,0,1137
23/02/2018 07:58,50,JX003105,PX000183,577,64,150,694,9,36,0,0,1517
08/02/2018 15:25,50,JX003106,PX000186,1171,83,5,5,8,105,0,0,1739
12/03/2018 10:27,50,JX003107,PX000046,768,70,128,603,10,74,0,0,2131
21/02/2018 07:51,50,JX003108,PX000169,774,79,54,239,10,126,0,0,2035
02/03/2018 10:56,50,JX003109,PX000182,774,71,119,455,10,239,0,0,2157
27/01/2018 19:57,50,JX003110,PX000502,617,59,45,102,32,304,0,0,928
15/02/2018 17:17,50,JX003111,PX000178,576,67,92,404,28,222,0,0,1431
02/02/2018 14:30,50,JX003112,PX000503,386,92,0,0,6,25,0,0,569
13/02/2018 11:56,50,JX003113,PX000042,764,83,33,140,4,58,0,0,1913
17/02/2018 21:03,50,JX003114,PX000172,388,83,21,122,3,12,0,0,960
28/04/2018 11:17,50,JX003115,PX000046,768,55,110,462,8,50,0,0,2241
25/03/2018 04:31,50,JX003116,PX000042,779,59,30,147,6,1125,0,0,2355
25/02/2018 01:30,50,JX003117,PX000046,772,69,106,523,8,47,0,0,2136
04/03/2018 13:32,50,JX003118,PX000171,776,82,60,318,8,60,0,0,2146
12/04/2018 20:15,50,JX003119,PX000178,779,85,31,154,35,134,0,0,2220
09/03/2018 14:47,50,JX003120,PX000011,377,36,39,168,20,151,0,0,1047
31/03/2018 09:39,50,JX003121,PX000166,386,70,62,242,7,154,0,0,1165
23/03/2018 15:26,50,JX003122,PX000373,381,62,142,570,2,104,0,0,1153
06/04/2018 07:40,50,JX003123,PX000171,776,60,43,186,157,1135,0,0,2100
07/05/2018 01:22,50,JX003124,PX000042,121,19,3,5,3,71,0,0,286
11/03/2018 12:25,50,JX003125,PX000177,380,89,12,34,10,40,0,0,1049
16/03/2018 03:46,50,JX003126,PX000433,771,76,44,259,8,48,0,0,2078
20/04/2018 15:23,50,JX003127,PX000169,769,87,16,60,15,133,0,0,2198
21/03/2018 07:59,50,JX003128,PX000007,770,61,309,1097,6,13,0,0,1929
02/05/2018 15:33,50,JX003129,PX000174,780,68,209,766,2,251,0,0,2285
22/04/2018 13:50,50,JX003130,PX000379,386,44,16,93,3,104,0,0,1097
27/04/2018 11:55,50,JX003131,PX000363,387,79,32,134,9,130,0,0,1103
25/04/2018 13:45,50,JX003132,PX000434,371,77,9,115,7,116,0,0,1054
26/04/2018 12:42,50,JX003133,PX000504,404,83,10,63,7,109,0,0,1153
07/06/2018 15:13,50,JX003134,PX000169,779,85,29,109,13,155,0,0,2157
02/06/2018 16:11,50,JX003135,PX000505,391,71,52,217,5,161,0,0,1053
15/06/2018 00:18,50,JX003136,PX000046,771,83,104,314,10,64,0,0,2462
23/01/2018 12:22,50,JX003137,PX000010,2087,94,8,44,27,188,0,0,4759
21/12/2017 08:56,50,JX003138,PX000002,986,98,2,4,5,15,0,0,2274
05/01/2018 23:14,50,JX003139,PX000002,2696,97,2,5,13,120,0,0,6148
12/01/2018 08:27,50,JX003140,PX000002,2688,97,5,7,23,98,0,0,6137
18/01/2018 01:50,50,JX003141,PX000002,2695,92,28,61,30,133,0,0,6145
07/03/2018 17:29,50,JX003142,PX000035,773,82,46,284,3,51,0,0,2141
18/03/2018 05:16,50,JX003143,PX000035,774,75,102,428,9,35,0,0,1931
29/03/2018 07:19,50,JX003144,PX000035,777,85,38,322,5,8,0,0,2352
01/04/2018 13:50,50,JX003145,PX000035,777,65,42,914,17,71,0,0,2096
08/04/2018 18:17,50,JX003146,PX000035,771,53,81,360,25,210,0,0,2115
14/04/2018 19:21,50,JX003147,PX000035,775,88,22,99,4,7,0,0,2206
04/05/2018 23:48,50,JX003148,PX000035,772,90,25,99,10,31,0,0,1898
09/05/2018 11:47,50,JX003149,PX000035,782,83,71,319,8,27,0,0,1854
11/05/2018 04:08,50,JX003150,PX000035,777,76,53,306,8,127,0,0,1851
13/05/2018 00:43,50,JX003151,PX000035,753,53,52,219,27,1249,0,0,1792
16/05/2018 19:00,50,JX003152,PX000035,771,76,89,324,11,41,0,0,1847
18/05/2018 13:55,50,JX003153,PX000035,774,73,78,387,6,5,0,0,1841
17/06/2018 08:50,50,JX003154,PX000009,812,60,109,332,348,1666,0,0,3110
22/06/2018 23:29,50,JX003155,PX000009,846,48,99,381,339,1732,0,0,3309
20/05/2018 10:44,50,JX003156,PX000035,777,76,58,244,8,176,0,0,1848
23/05/2018 09:01,50,JX003157,PX000035,776,84,46,138,2,99,0,0,1850
26/05/2018 16:32,50,JX003158,PX000035,761,57,63,278,8,25,0,0,1947
24/05/2018 21:34,50,JX003159,PX000035,774,75,81,381,7,75,0,0,1881
01/06/2018 01:29,50,JX003160,PX000035,782,84,40,196,10,83,0,0,1946
30/05/2018 09:13,50,JX003161,PX000035,778,85,45,168,5,22,0,0,1938
03/06/2018 16:52,50,JX003162,PX000035,778,78,58,277,4,75,0,0,2162
09/06/2018 09:39,50,JX003163,PX000035,779,93,16,83,2,7,0,0,2164
11/06/2018 03:59,50,JX003164,PX000035,781,82,38,151,16,166,0,0,2074
29/06/2018 03:59,50,JX003165,PX000009,807,83,48,181,117,404,0,0,3154
01/07/2018 19:16,50,JX003166,PX000009,855,58,89,236,135,865,0,0,3369
07/07/2018 08:11,50,JX003167,PX000009,785,60,67,231,126,934,0,0,3079
12/07/2018 03:38,50,JX003168,PX000009,867,74,109,419,105,697,0,0,3408
23/04/2018 00:14,51,JX003169,PX000506,349,40,26,113,5,93,0,0,928
20/04/2018 12:16,51,JX003170,PX000507,348,88,7,19,3,21,0,0,920
20/05/2018 18:39,51,JX003171,PX000508,340,90,18,98,3,75,0,0,2055
03/05/2018 01:26,51,JX003172,PX000509,697,92,11,32,5,30,0,0,1993
19/04/2018 15:33,51,JX003173,PX000510,346,82,21,147,11,25,0,0,920
04/05/2018 15:22,51,JX003174,PX000511,348,88,26,104,1,3,0,0,982
14/04/2018 15:57,51,JX003175,PX000512,348,76,59,178,5,11,0,0,922
15/06/2018 23:59,51,JX003176,PX000513,345,89,15,63,0,0,0,0,1075
15/06/2018 02:41,51,JX003177,PX000506,342,89,13,34,8,89,0,0,1036
20/06/2018 19:55,51,JX003178,PX000514,344,81,14,48,11,69,0,0,1067
03/06/2018 03:27,51,JX003179,PX000515,340,84,16,41,6,115,0,0,970
14/06/2018 04:19,51,JX003180,PX000516,341,82,46,141,0,12,0,0,999
07/06/2018 01:33,51,JX003181,PX000507,771,84,55,326,2,20,0,0,2139
16/06/2018 20:01,51,JX003182,PX000513,440,78,27,82,11,240,0,0,1367
18/06/2018 01:09,51,JX003183,PX000511,251,77,23,149,1,3,0,0,784
30/04/2018 01:48,51,JX003184,PX000512,392,47,17,84,5,26,0,0,1116
04/06/2018 01:27,51,JX003185,PX000510,344,74,61,183,2,2,0,0,977
27/04/2018 21:22,51,JX003186,PX000517,701,64,183,819,10,88,0,0,1950
19/05/2018 17:20,51,JX003187,PX000518,339,63,14,68,26,237,0,0,963
31/05/2018 15:59,51,JX003188,PX000518,341,84,12,91,3,53,0,0,974
30/05/2018 21:04,51,JX003189,PX000512,342,86,16,31,1,91,0,0,970
21/12/2017 12:16,51,JX003190,PX000493,297,90,4,4,10,42,0,0,995
05/01/2018 00:20,51,JX003191,PX000493,717,86,14,100,34,188,0,0,2347
07/01/2018 06:32,51,JX003192,PX000493,1016,92,14,62,19,116,0,0,3333
11/01/2018 22:42,51,JX003193,PX000493,1018,92,14,41,31,119,0,0,3337
14/01/2018 12:40,51,JX003194,PX000493,1015,90,16,17,31,224,0,0,3336
18/01/2018 11:11,51,JX003195,PX000028,98,92,0,0,3,16,0,0,195
18/01/2018 16:53,51,JX003196,PX000493,1018,86,10,48,25,217,0,0,3340
25/01/2018 11:30,51,JX003197,PX000493,1012,82,50,218,28,287,0,0,3333
28/01/2018 08:28,51,JX003198,PX000493,1011,56,24,177,118,1004,0,0,3327
21/01/2018 12:41,51,JX003199,PX000493,1013,87,52,197,21,183,0,0,3331
02/02/2018 17:36,51,JX003200,PX000493,1054,95,14,33,10,44,0,0,3344
05/02/2018 08:10,51,JX003201,PX000493,1017,70,8,31,20,181,0,0,3340
16/02/2018 19:16,51,JX003202,PX000021,2774,93,92,357,11,49,0,0,6712
10/02/2018 05:05,51,JX003203,PX000021,2763,93,92,361,3,78,0,0,7011
23/02/2018 04:08,51,JX003204,PX000021,2787,93,12,56,19,139,0,0,6612
01/03/2018 16:56,51,JX003205,PX000021,2783,97,5,19,9,91,0,0,6619
07/03/2018 16:23,51,JX003206,PX000021,2787,92,82,367,12,80,0,0,6622
